,model,query,nesting,value,model_checking_time,model_construction_time,name,timeout
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=96 & ((X( loc=220 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=2666 & ((X( loc=2685 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.0026986379572619392,115.108,97.398,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"['start', 'companystart', 'startprofile_3_5_6', 'companystartprofile_3_5_6', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_60_minor_7_4_3', 'companysong_60_minor_7_4_3', 'not_skipped', 'companynot_skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"['start', 'companystart', 'startprofile_2_6_7', 'companystartprofile_2_6_7', 'select_context_catalog', 'companyselect_context_catalog', 'played_0_minor_2_5_8', 'companyplayed_0_minor_2_5_8', 'not_skipped', 'companynot_skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=150 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=404 & ((X( loc=752 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.0013493189786309696,113.826,94.557,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=153 & ((X( loc=252 & ((X( loc=260 & ((X( loc=989 & ((X( loc=1158 & (X( loc=963 )))))))))))))))))))))))]",8,0.004085328070415469,118.001,98.673,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & ((X( loc=138 & ((X( loc=252 & ((X( loc=260 & ((X( loc=2980 & ((X( loc=3004 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.002002375842571805,115.713,102.611,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=136 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=322 & ((X( loc=670 & (X( loc=963 )))))))))))))))))))))))]",8,6.052337882096991E-5,116.127,102.023,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=90 & ((X( loc=214 & ((X( loc=250|loc=253 & ((X( loc=258|loc=261 & ((X( loc=466 & ((X( loc=814 & ((X( loc=962|loc=964 & (X( loc=965|loc=967 ))))))))))))))))))))))))))]",9,0.0013479161025335062,116.753,98.927,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=92 & ((X( loc=216 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=2208 & ((X( loc=2253 & ((X( loc=963 & (X( loc=966 ))))))))))))))))))))))))))]",9,0.0026986379572619392,118.481,97.897,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=163 & (X( loc=255 )))))))))))]",4,0.0,0.926,98.953,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=108 & ((X( loc=232 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=2927 & ((X( loc=2952 & ((X( loc=962|loc=964 & (X( loc=965|loc=967 ))))))))))))))))))))))))))]",9,0.0013493189786309696,117.308,101.028,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=142 & ((X( loc=251|loc=254 & (X( loc=259|loc=262 ))))))))))))))]",5,0.0,0.962,97.408,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=65 & ((X( loc=189 & ((X( loc=257 & (X( loc=265 ))))))))))))))]",5,0.0,0.872,99.761,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=79 & ((X( loc=203 & ((X( loc=255 & ((X( loc=263 & ((X( loc=2928 & ((X( loc=2953 & ((X( loc=963 & (X( loc=966 ))))))))))))))))))))))))))]",9,0.0013617760234718229,113.828,99.063,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6762813305014773,107.552,102.429,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=101 & ((X( loc=225 & ((X( loc=252 & ((X( loc=260 & ((X( loc=1456 & ((X( loc=1548 & ((X( loc=962|loc=964 & (X( loc=965|loc=967 ))))))))))))))))))))))))))]",9,6.674586141906017E-4,117.461,97.711,random_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6762813305014773,109.187,100.765,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6762813305014773,102.121,99.908,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=131 & ((X( loc=250|loc=253 & ((X( loc=258|loc=261 & ((X( loc=352 & (X( loc=700 ))))))))))))))))))))]",7,0.0,1.367,96.898,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=157 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=580 & (X( loc=928 ))))))))))))))))))))]",7,0.0,1.454,95.88,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6762813305014773,106.123,99.955,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=135 & ((X( loc=252 & ((X( loc=260 & ((X( loc=1584 & (X( loc=1626 ))))))))))))))))))))]",7,0.0,0.962,95.27,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6762813305014773,106.227,97.38,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=12 )))))]",2,0.01756613214288991,112.486,95.971,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=153 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=486 & ((X( loc=834 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.0,1.9,97.367,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=52 )))))]",2,0.009450504924027395,113.887,96.741,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=29 )))))]",2,0.009477814004119185,114.54,98.688,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=56 )))))]",2,0.013505802247213039,113.144,96.051,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=13 )))))]",2,0.009463954083180867,113.845,100.84,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & (X( loc=166 ))))))))]",3,0.014897198256129843,112.948,96.903,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=236 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=302 & ((X( loc=650 & (X( loc=963 )))))))))))))))))))))))]",8,0.0,1.887,98.92,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=161 & ((X( loc=257 & ((X( loc=265 & ((X( loc=339 & ((X( loc=687 & (X( loc=963 )))))))))))))))))))))))]",8,0.0,1.189,101.605,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & (X( loc=163 ))))))))]",3,0.018980378759556094,114.924,96.365,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=161 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=1050 & ((X( loc=1219 & ((X( loc=962|loc=964 & (X( loc=965|loc=967 ))))))))))))))))))))))))))]",9,0.0,5.29,97.519,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=30 & (X( loc=154 ))))))))]",3,0.013508113152566233,116.112,101.247,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=72 & (X( loc=196 ))))))))]",3,0.008144339175051767,114.763,97.817,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & (X( loc=159 ))))))))]",3,0.0040465540597954455,114.872,100.449,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=57 & ((X( loc=181 & (X( loc=251|loc=254 )))))))))))]",4,0.006740607417129644,114.024,100.14,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=57 & ((X( loc=181 & (X( loc=251|loc=254 )))))))))))]",4,0.006740607417129644,112.859,95.48,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=84 & ((X( loc=208 & (X( loc=250|loc=253 )))))))))))]",4,0.0013479161025335062,114.66,99.53,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=140 & (X( loc=252 )))))))))))]",4,0.0027235520469436458,115.156,104.483,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=100 & ((X( loc=224 & ((X( loc=255 & (X( loc=263 ))))))))))))))]",5,0.0013617760234718229,112.114,98.413,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=135 & ((X( loc=250|loc=253 & ((X( loc=258|loc=261 & (X( loc=292 )))))))))))))))))]",6,0.0026958322050670124,111.424,95.893,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=162 & ((X( loc=251|loc=254 & (X( loc=259|loc=262 ))))))))))))))]",5,0.005392485933703716,115.408,96.853,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=133 & ((X( loc=250|loc=253 & (X( loc=258|loc=261 ))))))))))))))]",5,0.0013479161025335062,116.367,98.314,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & ((X( loc=144 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & (X( loc=303 )))))))))))))))))]",6,9.018823563764149E-5,111.37,95.667,actual_path,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=2711] ,0,0.8859275140040345,22.959,104.635,reach_state,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=162 & ((X( loc=252 & ((X( loc=260 & (X( loc=339 )))))))))))))))))]",6,0.008085229981620062,115.044,99.157,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=71 & ((X( loc=195 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=519 & (X( loc=867 ))))))))))))))))))))]",7,0.0013493189786309696,114.144,99.906,actual_path,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=1863] ,0,0.7236995563221688,83.635,104.13,reach_state,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=162 & ((X( loc=252 & ((X( loc=260 & ((X( loc=339 & ((X( loc=687 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.0042460017866582855,118.388,100.18,actual_path,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=2992] ,0,0.8039202720053245,72.49,105.159,reach_state,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=3208] ,0,0.8039202720053245,71.289,106.578,reach_state,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=140 & ((X( loc=255 & ((X( loc=263 & ((X( loc=545 & ((X( loc=893 & (X( loc=962|loc=964 )))))))))))))))))))))))]",8,0.0013349172283812034,115.867,97.111,actual_path,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=3921] ,0,0.7236995563221688,84.588,107.573,reach_state,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=57 & ((X( loc=181 & ((X( loc=250|loc=253 & ((X( loc=258|loc=261 & ((X( loc=472 & ((X( loc=820 & ((X( loc=963 & (X( loc=966 ))))))))))))))))))))))))))]",9,3.344713040106232E-5,117.9,98.429,actual_path,600
0,out/models/model_spotify500_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=79 & ((X( loc=203 & ((X( loc=251|loc=254 & ((X( loc=259|loc=262 & ((X( loc=3879 & ((X( loc=3891 & ((X( loc=962|loc=964 & (X( loc=965|loc=967 ))))))))))))))))))))))))))]",9,0.0013493189786309696,118.53,99.913,actual_path,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=1168] ,0,0.004198542734951868,113.428,104.502,reach_state,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=1732] ,0,0.01705039298696519,112.751,105.197,reach_state,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=2942] ,0,0.7236995563221688,84.466,107.097,reach_state,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=2853] ,0,0.0021034702399110815,113.282,107.084,reach_state,600
0,out/models/model_spotify500_model-it_7.prism, Pmax=? [F loc=2276] ,0,0.0021977695955575803,112.728,105.282,reach_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1993)]",0,0.0014852993240137278,127.334,109.717,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=634)]",0,0.5989825776688016,123.471,103.237,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1215)]",0,0.5942583858955245,126.04,105.218,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=777)]",0,0.002761338849392907,129.042,105.95,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=891)]",0,0.582590294009555,125.463,105.091,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,116.593,105.312,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,112.39,106.957,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=239)]",0,0.0013333882949903458,126.048,103.438,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3967)]",0,0.4890743689930255,126.641,105.293,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,116.6,105.287,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,113.309,106.187,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2372)]",0,0.0014215707802911267,128.014,104.559,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6699767389067105,116.714,108.38,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=2220)]",0,0.0014852993240137278,126.608,108.632,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=3013)]",0,0.002823089266908571,127.168,110.284,avoid_state,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=108 )))))]",2,0.001334461425021825,127.229,106.627,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=108 )))))]",2,0.001334461425021825,127.611,107.048,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=19 )))))]",2,0.0026849606406274353,127.052,101.25,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=106 )))))]",2,0.0013333882949903458,125.492,105.561,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=43 )))))]",2,0.0013333882949903458,127.782,107.807,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=92 & (X( loc=211 ))))))))]",3,0.001334461425021825,125.794,108.822,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & (X( loc=151 ))))))))]",3,0.02537957048559382,129.318,106.921,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=59 & (X( loc=178 ))))))))]",3,0.006705455836308175,123.939,109.807,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & (X( loc=157 ))))))))]",3,0.014814889910130713,125.587,105.341,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & (X( loc=140 ))))))))]",3,0.010759099743187964,125.361,103.947,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"['start', 'companystart', 'startprofile_0_9_3', 'companystartprofile_0_9_3', 'select_context_user_collection']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=171 & (X( loc=241|loc=244 )))))))))))]",4,0.001334461425021825,125.814,104.452,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=17 & ((X( loc=136 & (X( loc=242 )))))))))))]",4,0.0054062893825483575,124.478,107.015,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & (X( loc=242 )))))))))))]",4,0.0013515723456370896,126.026,102.023,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=137 & (X( loc=245 )))))))))))]",4,0.0013515723456370896,127.099,105.698,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=166 & ((X( loc=240|loc=246 & (X( loc=248|loc=254 ))))))))))))))]",5,0.0013333882949903458,124.536,103.957,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=89 & ((X( loc=208 & (X( loc=240|loc=246 )))))))))))]",4,0.0026667765899806915,125.73,107.053,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=75 & ((X( loc=194 & ((X( loc=240|loc=246 & (X( loc=248|loc=254 ))))))))))))))]",5,0.004000164884971037,125.351,109.178,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=46 & ((X( loc=165 & ((X( loc=241|loc=244 & (X( loc=249|loc=252 ))))))))))))))]",5,0.00266892285004365,127.216,108.854,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"['start', 'companystart', 'startprofile_3_5_6', 'companystartprofile_3_5_6', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_10_minor_6_7_6']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=93 & ((X( loc=212 & ((X( loc=240|loc=246 & (X( loc=248|loc=254 ))))))))))))))]",5,0.0026667765899806915,127.007,107.622,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & ((X( loc=133 & ((X( loc=245 & (X( loc=253 ))))))))))))))]",5,0.0013515723456370894,129.278,105.334,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=85 & ((X( loc=204 & ((X( loc=240|loc=246 & ((X( loc=248|loc=254 & (X( loc=2760 )))))))))))))))))]",6,0.0013333882949903458,125.547,109.068,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & ((X( loc=177 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & (X( loc=3226 )))))))))))))))))]",6,0.001334461425021825,126.418,107.358,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"['start', 'companystart', 'startprofile_0_5_8', 'companystartprofile_0_5_8', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_80_minor_0_5_9', 'companysong_80_minor_0_5_9']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=5 & ((X( loc=124 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & (X( loc=2427 )))))))))))))))))]",6,0.00266892285004365,126.67,107.198,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=101 & ((X( loc=220 & ((X( loc=240|loc=246 & ((X( loc=248|loc=254 & (X( loc=309 )))))))))))))))))]",6,0.0013333882949903458,127.021,104.774,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=131 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=486 & (X( loc=820 ))))))))))))))))))))]",7,2.8405537476502686E-5,125.146,101.675,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=79 & ((X( loc=198 & ((X( loc=247 & ((X( loc=255 & (X( loc=1038 )))))))))))))))))]",6,0.0013350392386247791,124.306,109.52,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=157 & ((X( loc=243 & ((X( loc=251 & ((X( loc=2134 & (X( loc=2193 ))))))))))))))))))))]",7,0.0013151995102100064,127.722,104.27,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=98 & ((X( loc=217 & ((X( loc=245 & ((X( loc=253 & ((X( loc=2144 & (X( loc=2203 ))))))))))))))))))))]",7,0.0013273237886857008,124.937,105.826,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=122 & ((X( loc=240|loc=246 & ((X( loc=248|loc=254 & ((X( loc=3671 & (X( loc=3688 ))))))))))))))))))))]",7,0.0013333882949903458,122.549,106.239,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=153 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=418 & (X( loc=752 ))))))))))))))))))))]",7,0.001334461425021825,122.306,103.989,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=132 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=395 & ((X( loc=729 & (X( loc=925 )))))))))))))))))))))))]",8,2.818284664735728E-5,125.858,109.109,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=85 & ((X( loc=204 & ((X( loc=240|loc=246 & ((X( loc=248|loc=254 & ((X( loc=1978 & ((X( loc=2037 & (X( loc=924 )))))))))))))))))))))))]",8,0.0013333882949903458,125.357,106.891,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=135 & ((X( loc=242 & ((X( loc=250 & ((X( loc=3510 & ((X( loc=3530 & (X( loc=925 )))))))))))))))))))))))]",8,0.0013151995102100064,125.887,111.062,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=157 & ((X( loc=243 & ((X( loc=251 & ((X( loc=414 & ((X( loc=748 & (X( loc=924 )))))))))))))))))))))))]",8,6.238026210632721E-4,126.206,108.668,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=58 & ((X( loc=177 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=1305 & ((X( loc=1348 & (X( loc=924 )))))))))))))))))))))))]",8,0.001334461425021825,124.501,109.646,random_path,600
0,out/models/model_spotify500_model-it_7.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=108 & ((X( loc=227 & ((X( loc=241|loc=244 & ((X( loc=249|loc=252 & ((X( loc=1475 & ((X( loc=1590 & ((X( loc=924 & (X( loc=926 ))))))))))))))))))))))))))]",9,0.001334461425021825,127.001,106.229,random_path,600
