,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=73 & (X( loc=306 ))))))))]",3,0.001780329807,1.103,0.051,8.03,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=111 & (X( loc=344 ))))))))]",3,0.007579649722,0.972,0.121,8.116,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & (X( loc=240 ))))))))]",3,0.002669178851,1.212,0.137,8.845,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=176 & (X( loc=409 ))))))))]",3,0.0002223253961,1.692,0.107,8.066,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=128 & (X( loc=361 ))))))))]",3,0.00022222982,1.274,0.047,8.369,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=270 & (X( loc=474 )))))))))))]",4,0.0002245973076,1.338,0.047,7.68,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=213 & ((X( loc=446 & (X( loc=472|loc=473|loc=476|loc=2749 )))))))))))]",4,0.0002223253961,1.227,0.108,7.785,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=215 & (X( loc=448 ))))))))]",3,0.0006691530849,1.726,0.047,8.05,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=50 & (X( loc=283 ))))))))]",3,0.01158453801,1.465,0.123,8.638,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=195 & (X( loc=428 ))))))))]",3,0.0002245972744,1.359,0.046,8.592,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=275 & (X( loc=468|loc=470 )))))))))))]",4,0.00022222982,1.234,0.049,8.268,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=67 & ((X( loc=300 & (X( loc=469 )))))))))))]",4,0.001122986372,1.218,0.044,8.141,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=123 & (X( loc=356 ))))))))]",3,0.0008891112503,1.481,0.044,8.444,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=205 & (X( loc=438 ))))))))]",3,0.0006714248514,1.205,0.048,8.534,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=81 & ((X( loc=314 & (X( loc=471 )))))))))))]",4,0.0002245973254,1.345,0.05,8.275,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=105 & ((X( loc=338 & (X( loc=468|loc=470 )))))))))))]",4,0.0006666010632,1.352,0.094,7.796,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=89 & ((X( loc=322 & (X( loc=469 )))))))))))]",4,0.001122986372,1.32,0.05,8.026,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=78 & ((X( loc=311 & (X( loc=469 )))))))))))]",4,0.0008983890976,1.289,0.048,8.208,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & ((X( loc=252 & (X( loc=468|loc=470 )))))))))))]",4,0.00022222982,1.37,0.05,8.066,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=85 & (X( loc=318 ))))))))]",3,0.007139990649,1.615,0.126,9.55,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=77 & (X( loc=310 ))))))))]",3,0.004683313462,1.425,0.122,10.314,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=278 & (X( loc=472|loc=473|loc=476|loc=2749 )))))))))))]",4,0.001778035746,1.318,0.102,8.14,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=55 & ((X( loc=288 & (X( loc=471 )))))))))))]",4,0.001572181278,1.415,0.046,8.246,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=234 & ((X( loc=467 & (X( loc=472|loc=473|loc=476|loc=2749 )))))))))))]",4,0.0002223253961,1.605,0.109,8.475,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=93 & ((X( loc=326 & (X( loc=471 )))))))))))]",4,0.0002245973254,1.208,0.048,8.683,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=116 & ((X( loc=349 & (X( loc=472|loc=473|loc=476|loc=2749 )))))))))))]",4,0.0002223253961,1.384,0.105,9.006,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=97 & ((X( loc=330 & (X( loc=469 )))))))))))]",4,0.0002245972744,1.066,0.047,8.712,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=271 & (X( loc=468|loc=470 )))))))))))]",4,0.00044445964,1.327,0.047,8.254,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=259 & (X( loc=468|loc=470 )))))))))))]",4,0.003110804962,1.326,0.093,8.258,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=345 & (X( loc=474 )))))))))))]",4,0.0006737919228,1.389,0.048,8.304,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=169 & ((X( loc=402 & ((X( loc=472|loc=473|loc=476|loc=2749 & (X( loc=481|loc=482|loc=485|loc=2751 ))))))))))))))]",5,0.0002223253173,1.115,0.108,8.625,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=266 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.002444203898,1.211,0.11,8.342,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & ((X( loc=254 & (X( loc=468|loc=470 )))))))))))]",4,0.003333005316,1.127,0.087,9.253,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=194 & ((X( loc=427 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.153,0.045,8.39,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=30 & ((X( loc=263 & ((X( loc=472|loc=473|loc=476|loc=2749 & (X( loc=481|loc=482|loc=485|loc=2751 ))))))))))))))]",5,0.0006667634048,1.252,0.106,8.326,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=276 & (X( loc=468|loc=470 )))))))))))]",4,0.00044445964,1.404,0.045,8.679,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=221 & ((X( loc=454 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.177,0.046,8.272,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=274 & ((X( loc=469 & (X( loc=478 ))))))))))))))]",5,0.0002245973171,1.099,0.045,8.775,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=131 & ((X( loc=364 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.548,0.05,8.01,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=229 & ((X( loc=462 & ((X( loc=472|loc=473|loc=476|loc=2749 & (X( loc=481|loc=482|loc=485|loc=2751 ))))))))))))))]",5,0.0002223253173,1.212,0.105,8.602,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=145 & ((X( loc=378 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0004444597938,1.122,0.048,8.226,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=215 & ((X( loc=448 & ((X( loc=471 & (X( loc=480 ))))))))))))))]",5,0.0002245973171,1.386,0.05,8.019,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=170 & ((X( loc=403 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.207,0.047,8.279,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=79 & ((X( loc=312 & ((X( loc=471 & (X( loc=480 ))))))))))))))]",5,0.0004491946342,1.169,0.046,8.534,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=222 & ((X( loc=455 & ((X( loc=472|loc=473|loc=476|loc=2749 & (X( loc=481|loc=482|loc=485|loc=2751 ))))))))))))))]",5,0.0002223253173,1.3,0.112,7.924,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=175 & ((X( loc=408 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.398,0.051,8.483,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=125 & ((X( loc=358 & ((X( loc=469 & (X( loc=478 ))))))))))))))]",5,0.0002245973171,1.143,0.049,8.368,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=103 & ((X( loc=336 & ((X( loc=474 & ((X( loc=483 & (X( loc=6559 )))))))))))))))))]",6,0.0002227200845,1.213,0.048,8.125,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=113 & ((X( loc=346 & ((X( loc=469 & (X( loc=478 ))))))))))))))]",5,0.0008983892684,1.154,0.046,8.679,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=27 & ((X( loc=260 & ((X( loc=469 & (X( loc=478 ))))))))))))))]",5,0.003368959756,1.517,0.047,8.508,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=276 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0004444597938,1.234,0.048,8.227,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & ((X( loc=252 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=948 )))))))))))))))))]",6,4.190774032e-07,1.325,0.123,7.775,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=81 & ((X( loc=314 & ((X( loc=471 & ((X( loc=480 & (X( loc=8536 )))))))))))))))))]",6,0.0002199039905,1.185,0.05,8.334,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=139 & ((X( loc=372 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=743 )))))))))))))))))]",6,2.139903349e-06,1.198,0.051,8.084,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=44 & ((X( loc=277 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.049,0.049,8.69,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=276 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=936 )))))))))))))))))]",6,4.191173951e-08,1.362,0.123,7.939,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=198 & ((X( loc=431 & ((X( loc=469 & ((X( loc=478 & (X( loc=4399 )))))))))))))))))]",6,0.0002222507585,1.256,0.049,8.383,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=276 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=545 )))))))))))))))))]",6,9.617624543e-07,1.35,0.127,8.326,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=93 & ((X( loc=326 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=3125 )))))))))))))))))]",6,2.090787944e-07,1.452,0.123,8.008,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=8 & ((X( loc=241 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=1075 )))))))))))))))))]",6,2.086372835e-08,1.223,0.121,8.148,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=78 & ((X( loc=311 & ((X( loc=471 & ((X( loc=480 & (X( loc=767 )))))))))))))))))]",6,0.0008912505109,1.24,0.052,8.256,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=95 & ((X( loc=328 & ((X( loc=469 & ((X( loc=478 & (X( loc=6152 )))))))))))))))))]",6,0.0006672551248,1.548,0.052,8.083,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=234 & ((X( loc=467 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & (X( loc=920 )))))))))))))))))]",6,1.638585823e-07,1.357,0.166,8.013,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=181 & ((X( loc=414 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=4674 )))))))))))))))))]",6,4.152141829e-08,1.392,0.051,8.336,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=234 & ((X( loc=467 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & (X( loc=3992 )))))))))))))))))]",6,1.170418445e-08,1.412,0.161,8.146,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=192 & ((X( loc=425 & ((X( loc=468|loc=470 & (X( loc=477|loc=479 ))))))))))))))]",5,0.0002222298969,1.795,0.049,8.601,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=162 & ((X( loc=395 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=5729 )))))))))))))))))]",6,1.257784098e-07,1.532,0.085,7.932,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=132 & ((X( loc=365 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & (X( loc=1095 )))))))))))))))))]",6,6.059601978e-07,1.409,0.05,8.417,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=168 & ((X( loc=401 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & (X( loc=6701 )))))))))))))))))]",6,1.038771309e-07,1.366,0.107,8.049,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=61 & ((X( loc=294 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & (X( loc=1021 )))))))))))))))))]",6,4.189973315e-05,1.212,0.053,8.99,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=111 & ((X( loc=344 & ((X( loc=469 & ((X( loc=478 & (X( loc=4855 )))))))))))))))))]",6,0.0006597119716,1.702,0.06,8.157,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=180 & ((X( loc=413 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & (X( loc=3948 )))))))))))))))))]",6,1.182775608e-08,1.147,0.084,8.226,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=274 & ((X( loc=469 & ((X( loc=478 & ((X( loc=3687 & (X( loc=3795 ))))))))))))))))))))]",7,0.0002233174086,1.668,0.05,8.114,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=48 & ((X( loc=281 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=512 & (X( loc=1637 ))))))))))))))))))))]",7,1.074212626e-06,1.696,0.053,8.593,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=108 & ((X( loc=341 & ((X( loc=471 & ((X( loc=480 & ((X( loc=724 & (X( loc=1849 ))))))))))))))))))))]",7,0.0002221127214,1.417,0.049,7.983,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=154 & ((X( loc=387 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & ((X( loc=2763 & (X( loc=3207 ))))))))))))))))))))]",7,5.839734383e-08,1.212,0.11,7.874,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=155 & ((X( loc=388 & ((X( loc=469 & ((X( loc=478 & ((X( loc=908 & (X( loc=2033 ))))))))))))))))))))]",7,0.0002218501143,1.234,0.053,8.713,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=249 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=1386 & (X( loc=2511 ))))))))))))))))))))]",7,2.828347145e-06,1.2,0.051,8.706,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=73 & ((X( loc=306 & ((X( loc=474 & ((X( loc=483 & ((X( loc=4415 & (X( loc=4525 ))))))))))))))))))))]",7,0.0002219574297,1.371,0.048,8.361,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=138 & ((X( loc=371 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=5398 & (X( loc=5517 ))))))))))))))))))))]",7,4.137422211e-08,1.107,0.074,8.597,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=211 & ((X( loc=444 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=642 & (X( loc=1767 ))))))))))))))))))))]",7,3.963666876e-07,1.135,0.108,8.317,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=191 & ((X( loc=424 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & ((X( loc=718 & (X( loc=1843 ))))))))))))))))))))]",7,1.298798682e-06,1.214,0.158,8.306,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=83 & ((X( loc=316 & ((X( loc=469 & ((X( loc=478 & ((X( loc=729 & (X( loc=1854 ))))))))))))))))))))]",7,0.001782065104,1.145,0.049,8.41,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=61 & ((X( loc=294 & ((X( loc=474 & ((X( loc=483 & ((X( loc=565 & (X( loc=1690 ))))))))))))))))))))]",7,0.000889725074,1.443,0.051,8.94,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=112 & ((X( loc=345 & ((X( loc=474 & ((X( loc=483 & ((X( loc=1488 & (X( loc=2613 ))))))))))))))))))))]",7,0.0006597119716,1.383,0.052,8.068,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=218 & ((X( loc=451 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=1581 & ((X( loc=2706 & (X( loc=2736|loc=2738|loc=2740|loc=2741 )))))))))))))))))))))))]",8,1.400358287e-07,1.139,0.117,8.163,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=73 & ((X( loc=306 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & ((X( loc=643 & (X( loc=1768 ))))))))))))))))))))]",7,8.098259614e-06,1.23,0.055,9.296,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=141 & ((X( loc=374 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=3681 & (X( loc=3789 ))))))))))))))))))))]",7,2.101825716e-08,1.644,0.093,8.608,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=122 & ((X( loc=355 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=538 & (X( loc=1663 ))))))))))))))))))))]",7,1.041714715e-07,1.475,0.125,8.713,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=177 & ((X( loc=410 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & ((X( loc=5229 & ((X( loc=5339 & (X( loc=2736|loc=2738|loc=2740|loc=2741 )))))))))))))))))))))))]",8,2.316119759e-08,1.242,0.108,8.483,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=127 & ((X( loc=360 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=6793 & ((X( loc=6827 & (X( loc=2736|loc=2738|loc=2740|loc=2741 )))))))))))))))))))))))]",8,2.758281474e-08,1.415,0.115,8.209,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=185 & ((X( loc=418 & ((X( loc=472|loc=473|loc=476|loc=2749 & ((X( loc=481|loc=482|loc=485|loc=2751 & ((X( loc=1023 & (X( loc=2148 ))))))))))))))))))))]",7,3.505076414e-07,1.485,0.162,8.504,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=126 & ((X( loc=359 & ((X( loc=471 & ((X( loc=480 & ((X( loc=954 & ((X( loc=2079 & (X( loc=2737|loc=2739 )))))))))))))))))))))))]",8,0.0004491945206,1.073,0.052,8.547,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=149 & ((X( loc=382 & ((X( loc=468|loc=470 & ((X( loc=477|loc=479 & ((X( loc=4076 & ((X( loc=4304 & (X( loc=2737|loc=2739 )))))))))))))))))))))))]",8,8.451449117e-08,1.428,0.12,7.866,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=98 & ((X( loc=331 & ((X( loc=471 & ((X( loc=480 & ((X( loc=1313 & ((X( loc=2438 & (X( loc=2737|loc=2739 )))))))))))))))))))))))]",8,0.0001209369863,1.195,0.051,8.113,random_path,3600,storm
0,out/models/model_spotify3000_model-it_6.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=70 & ((X( loc=303 & ((X( loc=471 & ((X( loc=480 & ((X( loc=6334 & ((X( loc=6408 & (X( loc=2737|loc=2739 )))))))))))))))))))))))]",8,0.0001122986301,1.617,0.054,8.02,random_path,3600,storm
